policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_hybrids_and_uncertain_labels	F3058885	Dirinaria sp. TL-2023a	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F3060298	Pyrenula sp. 1 TL-2023	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F3075319	Sorochytrium milnesiophthora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F3108450	Neocallimastix sp. 'constans'	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F315204	Geoglossum umbratile	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F318760	Hypocenomyce scalaris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F318763	Pleopsidium flavum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F318774	Phylliscum demangeonii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F326681	Hypoxylon trugodes	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F326684	Xylaria bambusicola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F332112	Saccharomyces cerevisiae x Saccharomyces kudriavzevii	ingroup	False	True	explicit_hybrid_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F3342545	Pseudogymnoascus australis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F3384825	Phaeococcomyces sp. EXF-18165	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F339359	Zalerion maritima	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F342668	Pseudogymnoascus verrucosus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F34349	Mixia osmundae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F34406	Colletotrichum destructivum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F34480	Basidiobolus ranarum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F34485	Entomophthora muscae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F34488	Conidiobolus coronatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F348617	Massospora cicadina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F36035	Saccharomycodes ludwigii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F36050	Fusarium poae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F364730	Trypethelium subeluteriae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F364733	Endocarpon pusillum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F36779	Gaeumannomyces tritici	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F370292	Thelephora ganbajun	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F37769	Cryptococcus gattii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F378194	Epithele typhae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F382532	Globomyces pollinis-pini	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F383834	Lipomyces doorenjongii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F38799	Neolentinus lepideus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F390894	Lophium mytilinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F393283	Pestalotiopsis fici	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F39416	Tuber melanosporum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F398673	Trichoderma gamsii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F400354	Loxospora ochrophaea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F401625	Ceraceosorus bombacis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F40410	Cryptococcus deneoformans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F40492	Stereum hirsutum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F40559	Botrytis cinerea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F41759	Aspergillus multicolor	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F41833	Umbelopsis ramanniana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F418498	Phenoliferia psychrophenolica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F41956	Amanita muscaria	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F41990	Pleurostoma richardsiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F42068	Pneumocystis jirovecii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F423460	Basidiobolus meristosporus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F42374	Candida dubliniensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F43433	Tricharina praecox	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F43959	Saccharomycopsis crataegensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F44089	Neoaidaea tothii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F443868	Agyrium rufum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F44442	Umbelopsis vinacea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F44565	Sterigmatomyces hyphaenes	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F45228	Heterogastridium pycnidioideum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F456999	Rhizoctonia solani	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F460848	Candelaria pacifica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F460854	Candelina submexicana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F462254	Aplosporella prunicola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F467971	Sistotremastrum suecicum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F470096	Pseudovirgaria hyperparasitica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F474922	Colletotrichum gloeosporioides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4754	Pneumocystis carinii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48021	Artomyces pyxidatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4808	Blastocladiella emersonii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48095	Alternaria dauci	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4837	Phycomyces blakesleeanus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4840	Rhizomucor pusillus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48563	Suillus bovinus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48565	Suillus brevipes	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48578	Suillus paluster	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48586	Suillus subalutaceus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48587	Suillus subaureus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48593	Suillus weaverae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4866	Dipsacomyces acuminosporus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F48691	Neolecta irregularis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4874	Gigaspora margarita	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4896	Schizosaccharomyces pombe	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4897	Schizosaccharomyces japonicus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4903	Williopsis jadinii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4909	Pichia kudriavzevii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4918	Pachysolen tannophilus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4927	Hansenula anomala	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F4932	Saccharomyces cerevisiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F500713	Sporobolomyces koalae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5011	Taphrina deformans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5022	Plenodomus lingam	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F50376	Venturia effusa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5059	Aspergillus flavus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5062	Aspergillus oryzae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F50956	Geosiphon pyriformis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F50990	Rickenella mellea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5101	Amorphotheca resinae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5116	Cryphonectria parasitica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5127	Fusarium fujikuroi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5128	Fusarium sambucinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5147	Sordaria macrospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F51930	Tortispora caseinolytica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5207	Cryptococcus neoformans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5208	Cryptococcus depauperatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5210	Filobasidium floriforme	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5219	Exidia glandulosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5281	Tilletiaria anomala	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5286	Rhodotorula toruloides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F52883	Peltigera leucophlebia	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5364	Heliocybe sulcata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5365	Lentinus tigrinus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5414	Erythrobasidium hasegawianum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F54195	Ascoidea rubescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5454	Ascochyta rabiei	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5476	Candida albicans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5479	Candida maltosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5482	Candida tropicalis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5486	Candida viswanathii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F549676	Trichoderma evansii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5507	Fusarium oxysporum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5518	Fusarium graminearum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F552467	Cryptococcus bacillisporus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5544	Trichoderma harzianum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5570	Cenococcum geophilum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5580	Aureobasidium pullulans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F560253	Letharia lupina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5606	Saitoella complicata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5619	Cryptococcus wingfieldii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F5630	Laetiporus sulphureus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F563466	Scedosporium apiospermum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F56409	Hanseniaspora vineae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F56493	Thelephora terrestris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F574656	Recurvomyces mirabilis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F574677	Sympodiomycopsis kandeliae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F574774	Glonium stellatum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F574789	Mytilinidion resinicola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F578093	Lineolata rhizophorae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F58291	Rhizopus microsporus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F58853	Trichoderma citrinoviride	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F588596	Rhizophagus irregularis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F58919	Tilletiopsis washingtonensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F599730	Waltiozyma pijperi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F599839	Fibroporia radiculosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F60197	Cronartium quercuum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F6035	Encephalitozoon cuniculi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F6039	Vairimorpha necatrix	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F604196	Linnemannia exigua	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F610337	Naganishia cerealis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F61273	Ophiostoma piceae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F61395	Linderina pennispora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F61397	Kickxella alabastrina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F61424	Furculomyces boomerangus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F63146	Calocera viscosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F63378	Exobasidium rhododendri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F63402	Nannizzia gypsea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F63577	Trichoderma atroviride	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64504	Allomyces arbusculus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64505	Allomyces javanicus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64508	Blastocladiella britannica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64517	Rhizophlyctis rosea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64525	Podila minutissima	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64526	Umbelopsis nana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64571	Lobosporangium transversale	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F64632	Mycotypha africana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F65468	Trichoderma ghanense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F655981	Pseudogymnoascus destructans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F65672	Serendipita indica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F658196	Glomus cerebriforme	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F669869	Lobaria immixta	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F67723	Amanita phalloides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F68786	Sphaerobolus stellatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F69979	Phyllozyma linderae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F703497	Microthyrium microscopicum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F703506	Patellaria atrata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F703511	Trichodelitschia bisporula	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
